id,experiment_id,sample_name_abbreviation,time_point,met_id,fragment_id,fragment_formula,intensity_normalized_average,intensity_normalized_cv,intensity_normalized_stdev,intensity_normalized_units,scan_type,met_elements,met_atompositions,used_,comment_
5502,ALEWt01,OxicEvo05Ecoli13CGlc,0,succ_c,succ_c_C4H5O4_MRM,C4H5O4-,"{0.208618738433432,0.316044042961746,0.30195568924854,0.142997533776902,0.0303839955793797}","{5.82076806060052,4.29403845803917,3.86556053774881,2.51815614426044,10.660746523209}","{0.012143212895161,0.0135710527491192,0.011672279965079,0.00360090118294396,0.0032391607523407}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
5503,ALEWt01,OxicEvo05Ecoli13CGlc,0,thr_DASH_L_c,thr_DASH_L_c_C2H4NO2_MRM,C2H4NO2-,"{0.561544155131097,0.255011553976199,0.183444290892704}","{6.94653818271699,10.1284265067188,8.09381835061698}","{0.0390078791489972,0.0258286578281209,0.0148476476794329}",normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
1615,WTEColi_optTrDesign,2-13C,0,pyr_c,pyr_c_C3H3O3,C3H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5504,ALEWt01,OxicEvo05Ecoli13CGlc,0,thr_DASH_L_c,thr_DASH_L_c_C4H8NO3_MRM,C4H8NO3-,"{0.273249275795774,0.30346858741099,0.242666401446593,0.132349885744361,0.0482658496022816}","{11.856717264421,5.75258047750071,6.61996893163991,10.3092289947264,14.4545825849618}","{0.0323983940581829,0.0174572747147518,0.016064440383293,0.0136442527956449,0.00697662709109525}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
1450,WTEColi_optTrDesign,1-13C80_U-13C20,0,asp_DASH_L_c,asp_DASH_L_c_C4H6NO4,C4H6NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
5505,ALEWt01,OxicEvo05Ecoli13CGlc,0,ump_c,ump_c_C9H12N2O9P_MRM,C9H12N2O9P-,"{0.0723032167621826,0.139750815803889,0.190827241488342,0.187305377429434,0.146616088669561,0.107953703250135,0.0735391242469275,0.056070943517003,0.0256334888325264,0}","{16.0888147109543,22.0907222975472,7.99181867614903,11.4055982502812,12.8997241801496,18.0575395855469,9.37295838724658,9.45108033259751,13.793372438073,0}","{0.0116327305749272,0.0308719646277938,0.0152505671244453,0.0213632988507741,0.0189130710420969,0.019493782698457,0.00689279151401007,0.00529930991503733,0.00353572258354222,0}",normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
1880,WTEColi_optTrDesign,6-13C,0,mal_DASH_L_c,mal_DASH_L_c_C4H3O4,C4H3O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
1684,WTEColi_optTrDesign,3-13C,0,pyr_c,pyr_c_C3H3O3,C3H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
6258,ALEsKOs01,OxicEvo04sdhCBEcoli13CGlc,0,glyclt_c,glyclt_c_C2H3O3_MRM,C2H3O3-,"{0.472189334065149,0.325715613516212,0.202095052418639}","{1.60406167644075,4.24175548739125,6.9887155738808}","{0.00757420814797984,0.013816059909614,0.014123848402424}",normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
5550,ALEWt01,OxicEvo10Ecoli13CGlc,0,13dpg_c,13dpg_c_C3H7O10P2_MRM,C3H7O10P2-,"{0.42866992054186,0.318362972539976,0.0461512814647751,0.222199585941647}","{13.3704587553638,16.2696530744054,31.5643636148789,28.4746918234661}","{0.0573151349227002,0.0517965511496186,0.0145673582944678,0.0632706473299017}",normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5551,ALEWt01,OxicEvo10Ecoli13CGlc,0,6pgc_c,6pgc_c_C6H12O10P_MRM,C6H12O10P-,"{0.0415949809766247,0.674865324464758,0.0799956683670686,0.0401444274673805,0.031019790011729,0.0154620228566831,0.143393747598244}","{12.5437486331567,6.97916303792475,10.5140408568946,8.42696324037153,9.08927617913439,7.27068766556218,2.29003912721494}","{0.00521756985771715,0.0470999512808153,0.0084107772558595,0.00338295614573377,0.00281947438435359,0.00112419538868726,0.00328377292597962}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5552,ALEWt01,OxicEvo10Ecoli13CGlc,0,accoa_c,accoa_c_C23H37N7O17P3S_MRM,C23H37N7O17P3S-,"{0.00425698877781141,0.0053385060608944,0.0150804601821106,0.0358830624742396,0.0649356708227438,0.103268929737199,0.118885744310393,0.123512436620141,0.119972092045345,0.106957637542239,0.104366018831168,0.0758181143219338,0.0498184807047893,0.0315786859032704,0.0191387589281542,0.00972677169913135,0.00468500463235936,0.00227637744940789,0.00118219563127476,0.000670402832541246,0.00081108239472755,0.00082536315224557,0.000686580393792077,0.000711805542215254}","{117.527733865646,31.3758194896662,4.24588766657591,6.24648467694385,8.89631802093013,10.5927226023776,3.29231539117561,10.7815559890317,4.50052514976529,7.13262620289609,3.62415382301121,7.82365584394439,7.30074684832257,5.63836866253785,5.93092914794068,7.48963796713057,9.0636004199376,16.8778734115079,44.5533439716574,86.893720197387,103.337512271324,109.024699341239,111.222385799522,112.8843662793}","{0.00500314244147661,0.00167500002511112,0.000640299398935125,0.00224142999907157,0.00577688378541562,0.0109389912615057,0.00391409365784475,0.0133165625076178,0.00539937417520031,0.00762888848133636,0.00378238506139437,0.00593174833191641,0.00363712115993709,0.00178052273001126,0.001135106231824,0.000728499986154253,0.000424630099532619,0.000384204104279176,0.00052670768601975,0.000582537961503747,0.000838152369182131,0.000899849695209105,0.000763631094407301,0.000803517175470625}",normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}",TRUE,NULL
5553,ALEWt01,OxicEvo10Ecoli13CGlc,0,acon_DASH_C_c,acon_DASH_C_c_C5H5O4_MRM,C5H5O4-,"{0.141943670916021,0.295019546714877,0.271726392371332,0.174844829173417,0.0902701503324855,0.0261954104918673}","{5.23051743912291,4.73229198656112,3.93737492106763,4.09791734520381,4.0830056757092,8.63022362773027}","{0.00742438846099371,0.0139611863679771,0.0106988868271507,0.00716499658188943,0.00368573536154661,0.00226072250565007}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5554,ALEWt01,OxicEvo10Ecoli13CGlc,0,acon_DASH_C_c,acon_DASH_C_c_C6H5O6_MRM,C6H5O6-,"{0.130133199150505,0.250833508838265,0.257562282373861,0.198278807790854,0.108376035390174,0.0452576764826224,0.0095584899737186}","{6.04350195682113,5.32835295376301,3.23585963727845,4.30896636529301,3.94270164877962,6.61507876737117,15.4440993343672}","{0.00786460243713471,0.0133652946772111,0.00833435393618892,0.00854376713721187,0.00427294373421037,0.00299383094760749,0.00147622268640663}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5555,ALEWt01,OxicEvo10Ecoli13CGlc,0,akg_c,akg_c_C4H5O3_MRM,C4H5O3-,"{0.147449107536663,0.339634112450316,0.300784262802724,0.161885467562815,0.0502470496474825}","{6.53306343806605,3.01248143942073,1.50343299128492,3.85888039176868,5.34242800659416}","{0.00963294373423242,0.0102314145995071,0.00452208983956929,0.00624696656490452,0.00268441245285438}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
6259,ALEsKOs01,OxicEvo04sdhCBEcoli13CGlc,0,glyclt_c,glyclt_c_CH3O2_MRM,CH3O2-,"{0.527452428996999,0.472547571003001}","{0.886187777388536,0.989153102065289}","{0.00467421895731035,0.00467421895731036}",normSum,MRM,{C},{0},TRUE,NULL
5556,ALEWt01,OxicEvo10Ecoli13CGlc,0,akg_c,akg_c_C5H5O5_MRM,C5H5O5-,"{0.135794823926035,0.280517268762092,0.291093376244773,0.196612919426787,0.0764719328496262,0.0195096787906863}","{6.93634421968007,3.55462984096456,1.72377203191393,3.27270245666316,5.05111163110974,9.91546822124225}","{0.00941919642001826,0.00997135054447608,0.00501778620646138,0.00643455584419762,0.0038626826947019,0.00193447600055694}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5557,ALEWt01,OxicEvo10Ecoli13CGlc,0,amp_c,amp_c_C10H13N5O7P_MRM,C10H13N5O7P-,"{0.0536406614145799,0.182093284750452,0.233928853868299,0.17967755635594,0.131004684488256,0.092618600918845,0.0643829734465928,0.0376583958015152,0.0176148412276168,0.00579761344458956,0.00158253428331363}","{7.66104472753896,6.13365735367149,3.57398201485515,3.6801665931558,3.24653148966841,7.17677571427993,5.58511463718602,5.23260340381663,4.84923299372069,16.2846675571184,13.5978876829657}","{0.0041094350631187,0.0111689781506381,0.00836057516480979,0.00661243340440999,0.00425310833485198,0.00664702925764952,0.00359586287382124,0.00197051450053282,0.000854184692601109,0.000944122075698211,0.000215191234389414}",normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",TRUE,NULL
5558,ALEWt01,OxicEvo10Ecoli13CGlc,0,asp_DASH_L_c,asp_DASH_L_c_C3H6NO2_MRM,C3H6NO2-,"{0.330145403058969,0.372335886712396,0.187567559626339,0.109951150602296}","{6.74665398937912,6.0376206770292,11.8757762875304,10.073485473539}","{0.0222737680062297,0.0224802284841476,0.0222751037692042,0.0110759131839113}",normSum,MRM,"{C,C,C}","{1,2,3}",TRUE,NULL
5559,ALEWt01,OxicEvo10Ecoli13CGlc,0,asp_DASH_L_c,asp_DASH_L_c_C4H6NO4_MRM,C4H6NO4-,"{0.259653508213509,0.350325644109386,0.207618521443064,0.139059976432569,0.0433423498014718}","{6.63620996271101,4.99730006473289,9.80275341436047,7.31279193530659,13.2408541223297}","{0.0172311519805935,0.0175068236398543,0.0203523316996047,0.0101691667418002,0.00573889731040274}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
5560,ALEWt01,OxicEvo10Ecoli13CGlc,0,atp_c,atp_c_C10H15N5O13P3_MRM,C10H15N5O13P3-,"{0.0629716452182995,0.179102328741737,0.213636151838313,0.188481804709471,0.131562655629548,0.0881898978948508,0.0646040011265713,0.042530244920439,0.01801106143709,0.00777509605455678,0.00313511242912277}","{7.40728806373631,4.44681918440204,5.36543006201598,3.68205574440643,3.90665165815316,9.90411147865047,4.79533988666026,6.94795724455765,13.4203242532,38.5519269917447,30.223930851892}","{0.00466449115979348,0.00796435671419837,0.0114624983140669,0.00694000511746599,0.00513969466766207,0.00873442580041405,0.00309798143440092,0.00295498323307775,0.00241714284630054,0.00299744935449075,0.000947554212707138}",normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",TRUE,NULL
5561,ALEWt01,OxicEvo10Ecoli13CGlc,0,dhap_c,dhap_c_C3H6O6P_MRM,C3H6O6P-,"{0.3979869813602,0.378857675193672,0.0303030352469197,0.192852308199208}","{3.10243399742869,3.01445723921409,3.83705926309368,2.24128769067287}","{0.012347283415059,0.0114205026161939,0.00116274542094048,0.00432237504484735}",normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5562,ALEWt01,OxicEvo10Ecoli13CGlc,0,f6p_c,f6p_c_C6H12O9P_MRM,C6H12O9P-,"{0.0334177302284655,0.512850068434895,0.107526038274323,0.118503786977997,0.055254414063861,0.0225583351281451,0.173380254976113}","{40.7822889745249,10.2052811852756,23.2592511283958,22.5087880484279,20.208974369949,7.18168975036987,27.5085459994578}","{0.0136285153105,0.0523377915426594,0.0250097512706398,0.0266737662402378,0.0111663503764312,0.00162006964175208,0.0476943871940813}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5563,ALEWt01,OxicEvo10Ecoli13CGlc,0,fad_c,fad_c_C27H32N9O15P2_MRM,C27H32N9O15P2-,"{0.00264694129444594,0.0104579626541068,0.0325832522341459,0.0565862853113562,0.0846075089679009,0.0971658664714897,0.109583134179618,0.113959415543321,0.104953582228865,0.0933144964690277,0.0812777875300829,0.0607429095344263,0.0459003980692279,0.0312512919035824,0.0205523947199312,0.013425391723458,0.00797964415899391,0.0053056098567571,0.00348148863306001,0.00299680433023919,0.00166844205141854,0.00173422302989003,0.00160378536496729,0.00208099277132081,0.00370125187995347,0.00305726384797054,0.0036586102595267,0.00401230215256512}","{22.0850554858008,8.47532071709572,6.05543825522799,9.33554872668268,4.60473648084873,8.14085158576644,8.24984685445779,6.52817945050227,5.35332675169661,4.99715729846885,5.73257388104149,6.12208218244359,5.34970102077952,13.8264926392264,16.6040371859837,11.0842946160247,21.4344310878346,25.6000792833427,14.4716766017697,22.3063897021089,35.3903018957246,26.0889151419427,35.8615635752407,46.307304913557,22.6349963806499,45.6578287749959,25.5520425185831,29.8683278213693}","{0.00058457845355496,0.000886345875409647,0.0019730587205839,0.00528264023786134,0.00389595283098229,0.00791012898146797,0.00904044074813348,0.00743947514741157,0.00561850819432173,0.00466307217083148,0.00465930921903793,0.00371873084170494,0.00245553406405135,0.00432095757471198,0.00341252726190753,0.00148810997198348,0.00171039132831397,0.00135824032979466,0.000503829775903817,0.000668478852512828,0.000590466678952242,0.000452439974640037,0.000575142508268151,0.000963651667844607,0.000837778229066204,0.00139588029290624,0.000934849649103506,0.00119840756011201}",normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}",TRUE,NULL
5564,ALEWt01,OxicEvo10Ecoli13CGlc,0,fdp_c,fdp_c_C6H13O12P2_MRM,C6H13O12P2-,"{0.0519095160313754,0.519204601645422,0.127749089154448,0.0887945332751348,0.077893659363794,0.0164628848654268,0.117985715664399}","{17.4685961062917,5.96921507019737,8.25257150777548,8.49607754625124,12.0509986994403,6.77543085208056,7.67267350032816}","{0.00906786369625171,0.0309924393265768,0.0105425849330027,0.00754405240388731,0.00938696387687727,0.00111543138031463,0.00905265873995487}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5565,ALEWt01,OxicEvo10Ecoli13CGlc,0,g6p_c,g6p_c_C6H12O9P_MRM,C6H12O9P-,"{0.024217572297311,0.656291925616278,0.0847590345474716,0.0246024395454305,0.030974628703547,0.0135160978799905,0.165638301409972}","{11.8723144592282,3.4121106408241,34.2389098415436,13.8354622823308,7.37028437398153,10.7896150704211,8.87312217846121}","{0.0028751863375277,0.0223934066288224,0.0290205694212716,0.00340386124384127,0.00228291821923632,0.00145833493379232,0.0146972888584347}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5566,ALEWt01,OxicEvo10Ecoli13CGlc,0,glu_DASH_L_c,glu_DASH_L_c_C5H6NO3_MRM,C5H6NO3-,"{0.142691445350566,0.284686567485389,0.299387954241169,0.18541064750817,0.0689187252842719,0.0189046601304332}","{9.64854432974162,4.15959313360052,2.43734307357158,4.92206783259574,2.51964846305528,6.50493586872995}","{0.0137676473593984,0.0118418029134053,0.00729711156580478,0.00912603783920711,0.00173650960238245,0.00122973601768604}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5567,ALEWt01,OxicEvo10Ecoli13CGlc,0,glu_DASH_L_c,glu_DASH_L_c_C5H8NO4_MRM,C5H8NO4-,"{0.142691445350566,0.284686567485389,0.299387954241169,0.18541064750817,0.0689187252842719,0.0189046601304332}","{9.64854432974162,4.15959313360052,2.43734307357158,4.92206783259574,2.51964846305528,6.50493586872995}","{0.0137676473593984,0.0118418029134053,0.00729711156580478,0.00912603783920711,0.00173650960238245,0.00122973601768604}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5568,ALEWt01,OxicEvo10Ecoli13CGlc,0,glyc3p_c,glyc3p_c_C3H8O6P_MRM,C3H8O6P-,"{0.340336166137991,0.447702338460929,0.0360021177571292,0.175959377643951}","{3.36584000899071,2.34902154429492,8.52962442845723,4.90672066807847}","{0.0114551708449376,0.0105166243847594,0.00307084543097403,0.00863383515027799}",normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5569,ALEWt01,OxicEvo10Ecoli13CGlc,0,glyclt_c,glyclt_c_C2H3O3_MRM,C2H3O3-,"{0.468000164714289,0.328765269559469,0.203234565726242}","{2.62655068708079,2.6456019570234,3.35157326951025}","{0.0122922615418424,0.00869782040547857,0.00681155537928597}",normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
5570,ALEWt01,OxicEvo10Ecoli13CGlc,0,glyclt_c,glyclt_c_CH3O2_MRM,CH3O2-,"{0.548024981641682,0.451975018358318}","{1.96156497779245,2.37842041546518}","{0.0107498661094367,0.0107498661094367}",normSum,MRM,{C},{0},TRUE,NULL
5571,ALEWt01,OxicEvo10Ecoli13CGlc,0,glc_DASH_D_c,glc_DASH_D_c_C2H3O2_MRM,C2H3O2-,"{0.634778983640904,0.15179006139249,0.213430954966606}","{1.87487931983185,5.7863609235965,4.80735261397221}","{0.0119013398909221,0.00878312079831818,0.010260378592613}",normSum,MRM,"{C,C}","{4,5}",TRUE,NULL
1822,WTEColi_optTrDesign,5-13C,0,pyr_c,pyr_c_C3H3O3,C3H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5572,ALEWt01,OxicEvo10Ecoli13CGlc,0,glc_DASH_D_c,glc_DASH_D_c_C6H11O6_MRM,C6H11O6-,"{0,0.724149173149171,0.0467350095268481,0.0128961469160029,0.00544918924299624,0.0122189155259711,0.198551565639011}","{0,2.05835469307849,8.81812126255997,12.5191473269985,16.1750794274644,4.56980944268324,4.72809575708779}","{0,0.014905558490405,0.00412114981214642,0.00161448763192058,0.000881410688207488,0.000558381155499316,0.00938770815060946}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5573,ALEWt01,OxicEvo10Ecoli13CGlc,0,icit_c,icit_c_C5H3O3_MRM,C5H3O3-,"{0.177779196440922,0.282545834580229,0.261970125959189,0.172708674598238,0.0812867441768228,0.0237094242445996}","{10.0343890544726,6.63132609682575,3.6168509494688,10.258459876339,6.84845265683515,8.13269667440936}","{0.0178390562287972,0.0187365356640128,0.00947506898807954,0.0177172500866171,0.00556688419123241,0.00192821555706216}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5574,ALEWt01,OxicEvo10Ecoli13CGlc,0,icit_c,icit_c_C6H7O7_MRM,C6H7O7-,"{0.15751333575104,0.243595055194793,0.250701231392689,0.193867147929021,0.102768123138761,0.0420632228284317,0.00949188376526463}","{10.8730328780109,6.77868304045242,4.65715376466124,7.61484227897774,7.78179204207117,10.1989026030096,10.7886807485286}","{0.0171264767834623,0.0165125366938701,0.0116755418358567,0.0147626775455474,0.007997201628198,0.00428998712795865,0.00102404903645582}",normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
5575,ALEWt01,OxicEvo10Ecoli13CGlc,0,mal_DASH_L_c,mal_DASH_L_c_C4H3O4_MRM,C4H3O4-,"{0.262606020199061,0.344433764605735,0.210246393412191,0.144332593008967,0.0383812287740462}","{2.71593833598819,2.05471111055715,5.74089876515313,2.82974034118292,24.1931298506324}","{0.00713221757519919,0.0070771188298643,0.0120700326031795,0.0040842376098501,0.00928562051557328}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
5576,ALEWt01,OxicEvo10Ecoli13CGlc,0,mal_DASH_L_c,mal_DASH_L_c_C4H5O5_MRM,C4H5O5-,"{0.262606020199061,0.344433764605735,0.210246393412191,0.144332593008967,0.0383812287740462}","{2.71593833598819,2.05471111055715,5.74089876515313,2.82974034118292,24.1931298506324}","{0.00713221757519919,0.0070771188298643,0.0120700326031795,0.0040842376098501,0.00928562051557328}",normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
5577,ALEWt01,OxicEvo10Ecoli13CGlc,0,met_DASH_L_c,met_DASH_L_c_C5H10NO2S_MRM,C5H10NO2S-,"{0.120232573563409,0.31168706276144,0.278447743634458,0.172530483704492,0.0917189144339159,0.0253832219022853}","{5.71486380548823,4.9126498918542,2.87769817314862,4.94881045535348,5.30723907028757,10.4740354356775}","{0.00687112782898227,0.0153120941516734,0.00801288563174235,0.00853820661623983,0.00486774206168041,0.00265864765676201}",normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
5578,ALEWt01,OxicEvo10Ecoli13CGlc,0,met_DASH_L_c,met_DASH_L_c_CH3S_MRM,CH3S-,"{0.474137724520203,0.525862275479797}","{2.73492245040116,2.46591164233883}","{0.0129672990737242,0.0129672990737242}",normSum,MRM,{C},{4},TRUE,NULL
5579,ALEWt01,OxicEvo10Ecoli13CGlc,0,pep_c,pep_c_C3H4O6P_MRM,C3H4O6P-,"{0.43052418197757,0.36155752548387,0.0364778642901422,0.171440428248417}","{4.39509264902163,3.69923999631465,18.5493561977044,8.95998282264264}","{0.0189219366743567,0.0133748805923849,0.00676640898049369,0.0153610329221231}",normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
5580,ALEWt01,OxicEvo10Ecoli13CGlc,0,phe_DASH_L_c,phe_DASH_L_c_C9H10NO2_MRM,C9H10NO2-,"{0.109919074643023,0.211065975294376,0.203265690743651,0.17418168208411,0.132204618412877,0.0914807880183811,0.0540931897033073,0.0237889811002754,0,0}","{14.4947754308005,13.5052004295559,11.358127916495,11.4917892521533,15.4588044235299,20.1190938583555,16.2948064452459,17.9377122310128,0,0}","{0.0159325230251202,0.0285048830021024,0.023087177165011,0.0200165918209616,0.0204372533993207,0.0184051056037813,0.00881438056221361,0.00426719897245742,0,0}",normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
5581,ALEWt01,OxicEvo10Ecoli13CGlc,0,phe_DASH_L_c,phe_DASH_L_c_C9H7O2_MRM,C9H7O2-,"{0.109919074643023,0.211065975294376,0.203265690743651,0.17418168208411,0.132204618412877,0.0914807880183811,0.0540931897033073,0.0237889811002754,0,0}","{14.4947754308005,13.5052004295559,11.358127916495,11.4917892521533,15.4588044235299,20.1190938583555,16.2948064452459,17.9377122310128,0,0}","{0.0159325230251202,0.0285048830021024,0.023087177165011,0.0200165918209616,0.0204372533993207,0.0184051056037813,0.00881438056221361,0.00426719897245742,0,0}",normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
5582,ALEWt01,OxicEvo10Ecoli13CGlc,0,phpyr_c,phpyr_c_C7H7_MRM,C7H7-,"{0.112597722667759,0.276188555320224,0.24350850696603,0.14854758527211,0.0948342217477711,0.0737621718350265,0.0382250124036233,0.012336223787456}","{4.36933245147582,2.43877630668196,2.63083951569649,2.50886687635771,1.33533529166215,3.30873826041462,3.46472876410153,5.78200377905632}","{0.00491976883614514,0.00673562104891682,0.00640631802534486,0.00372686116252119,0.00126635483157113,0.0024405972012183,0.00132439299982971,0.000713280925583551}",normSum,MRM,"{C,C,C,C,C,C,C}","{2,3,4,5,6,7,8}",TRUE,NULL
5583,ALEWt01,OxicEvo10Ecoli13CGlc,0,phpyr_c,phpyr_c_C9H7O3_MRM,C9H7O3-,"{0.103655420582599,0.21831124107657,0.193312978633737,0.166245722532666,0.13293363338534,0.095859755488067,0.0478036099843712,0.0272727067895085,0.0104444946046751,0.00416043692246692}","{5.0461563652382,3.07244035825431,2.90857354179955,1.9428568894526,1.01980714706875,2.97596625349618,2.10720820904482,2.97177621949788,8.19892768906982,15.606637294263}","{0.00523061460364325,0.0067074826774424,0.00562265014940549,0.00322991647364616,0.00135566669412187,0.00285275397400883,0.00100732159381044,0.000810483814783997,0.00085633656012611,0.00064930430034601}",normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
