sample_name_abbreviation,component_group_name,component_name,calculated_concentration_units,var,ci_level,max,test_stat,median,used_,ci_lb,iq_1,cv,min,n,iq_3,ci_ub,mean,pvalue_corrected,index_
EColi_MG1655,glyclt,glyclt.glyclt_1.Light,umol*gDW-1,8.61889E-05,0.95,0.042961526,7.069163184,0.026201286,TRUE,0.017050045,0.019661224,34.6503494,0.017913818,6,0.029048545,0.036535538,0.026792792,0.000876162,1007
EColi_MG1655,gmp,gmp.gmp_1.Light,umol*gDW-1,0.000508481,0.95,0.072953748,5.039049937,0.047282749,TRUE,0.02272423,0.033167638,48.61015019,0.014444253,6,0.062749362,0.070052769,0.0463885,0.003970101,1009
EColi_MG1655,gsn,gsn.gsn_1.Light,umol*gDW-1,1.22071E-05,0.95,0.009797205,3.860199629,0.005826827,TRUE,0.001839466,0.003141279,63.45500177,0.000655351,6,0.007969719,0.009172642,0.005506054,0.011877593,1010
EColi_MG1655,,gth_ratio01,ratio,5.047164793,0.95,7.996533168,6.352476356,6.308105215,TRUE,3.468626431,4.080875219,38.55960425,2.815779502,6,7.720034339,8.183928802,5.826277617,0.001427843,1012
EColi_MG1655,,gth_ratio01_denominator,ratio,1.884818542,0.95,9.006607452,13.7723713,7.942314081,TRUE,6.278364903,7.896089525,17.78553373,5.060076928,6,8.347629337,9.159877866,7.719121384,3.62273E-05,1013
EColi_MG1655,,gth_ratio01_numerator,ratio,265.8573276,0.95,63.84475398,6.577469388,40.71087905,TRUE,26.67201625,34.57512535,37.24061031,22.22943794,6,57.18276436,60.89438939,43.78320282,0.001219133,1014
EColi_MG1655,gthox,gthox.gthox_1.Light,umol*gDW-1,1.884818542,0.95,9.006607452,13.7723713,7.942314081,TRUE,6.278364903,7.896089525,17.78553373,5.060076928,6,8.347629337,9.159877866,7.719121384,3.62273E-05,1016
EColi_MG1655,gthrd,gthrd.gthrd_1.Light,umol*gDW-1,265.8573276,0.95,63.84475398,6.577469388,40.71087905,TRUE,26.67201625,34.57512535,37.24061031,22.22943794,6,57.18276436,60.89438939,43.78320282,0.001219133,1017
EColi_MG1655,gtp,gtp.gtp_1.Light,umol*gDW-1,2.041854012,0.95,6.42933389,8.261832532,5.032326077,TRUE,3.320048554,3.69462501,29.64826185,2.986239689,6,5.899674124,6.319198289,4.819623421,0.0004237,1020
EColi_MG1655,gua,gua.gua_1.Light,umol*gDW-1,0.013914896,0.95,0.275254902,3.366069179,0.164312853,TRUE,0.038308719,0.058576679,72.77003568,0.040568385,6,0.26970035,0.285894547,0.162101633,0.019975158,1021
EColi_MG1655,his-L,his-L.his-L_1.Light,umol*gDW-1,0.019648111,0.95,1.737782769,27.34443452,1.52355011,TRUE,1.417680373,1.466309117,8.957909666,1.418141147,6,1.684714909,1.71188277,1.564781572,1.22393E-06,1022
EColi_MG1655,hxan,hxan.hxan_1.Light,umol*gDW-1,4.43062E-06,0.95,0.010052878,9.376385954,0.008662552,TRUE,0.005848387,0.007501324,26.12402854,0.004269306,6,0.009352552,0.010266309,0.008057348,0.000232597,1024
EColi_MG1655,icit,icit.icit_2.Light,umol*gDW-1,0.000114003,0.95,0.067891624,11.61361632,0.050800365,TRUE,0.039418202,0.042290198,21.09153321,0.039151183,6,0.054431995,0.061828315,0.050623259,8.30943E-05,1025
EColi_MG1655,imp,imp.imp_1.Light,umol*gDW-1,0.002624244,0.95,0.328011426,12.72753133,0.265974377,TRUE,0.21241726,0.237182993,19.24559979,0.192163759,6,0.304508176,0.319936934,0.266177097,5.3245E-05,1028
EColi_MG1655,ins,ins.ins_1.Light,umol*gDW-1,7.5712E-06,0.95,0.027864435,22.03338447,0.024509431,TRUE,0.021863124,0.024223356,11.11717424,0.020135906,6,0.026645253,0.027638341,0.024750732,3.57569E-06,1029
EColi_MG1655,itp,itp.itp_1.Light,umol*gDW-1,0.104522698,0.95,1.412839376,7.900384833,1.069015268,TRUE,0.703462314,0.779847329,31.00468894,0.640803322,6,1.30325583,1.382026775,1.042744545,0.000522708,1031
EColi_MG1655,lac-D,lac-D.lac-D_1.Light,umol*gDW-1,0.373075515,0.95,3.836884868,12.66006444,3.374690965,TRUE,2.515889974,2.833944147,19.34816173,2.188079895,6,3.47862065,3.797878619,3.156884297,5.46414E-05,1034
EColi_MG1655,Lcystin,Lcystin.Lcystin_1.Light,umol*gDW-1,0.014951913,0.95,0.789812416,11.75855151,0.594358419,TRUE,0.458661527,0.50410714,20.83156024,0.446109473,6,0.616022983,0.715307344,0.586984435,7.82449E-05,1036
EColi_MG1655,mal-L,mal-L.mal-L_1.Light,umol*gDW-1,0.083277085,0.95,2.065804735,13.4369671,1.51686145,TRUE,1.280183518,1.371743579,18.22948382,1.303866418,6,1.707764165,1.885870952,1.583027235,4.08663E-05,1037
EColi_MG1655,malcoa,malcoa.malcoa_1.Light,height_ratio,0.044740535,0.95,0.57189344,3.379349103,0.263863855,TRUE,0.069839083,0.121515171,72.48406921,0.067076616,6,0.448562162,0.513791464,0.291815273,0.019688135,1039
EColi_MG1655,,mar_ak,ratio,36.13783704,0.95,61.89797864,21.24761511,51.29116152,TRUE,45.83670018,47.3338624,11.52830438,46.22771388,6,54.9348121,58.45401334,52.14535676,4.28056E-06,1040
EColi_MG1655,,mar_ak_denominator,ratio,0.056038222,0.95,0.88247196,5.570300981,0.50175804,TRUE,0.289899284,0.349507354,43.97410034,0.289613383,6,0.692136781,0.786752353,0.538325818,0.002567654,1041
EColi_MG1655,,mar_ak_numerator,ratio,133.7936942,0.95,44.38648981,5.906526375,29.43699078,TRUE,15.75291825,19.4041664,41.47090163,13.3881646,6,33.34031696,40.03039951,27.89165888,0.0019803,1042
EColi_MG1655,,mar_fum,ratio,0.529252782,0.95,4.000832397,10.613133,3.121706517,TRUE,2.388634948,2.782852785,23.07979879,2.071607976,6,3.725546351,3.915558801,3.152096874,0.000128422,1043
EColi_MG1655,,mar_fum_denominator,ratio,0.083277085,0.95,2.065804735,13.4369671,1.51686145,TRUE,1.280183518,1.371743579,18.22948382,1.303866418,6,1.707764165,1.885870952,1.583027235,4.08663E-05,1044
EColi_MG1655,,mar_fum_numerator,ratio,0.847356261,0.95,5.980466668,12.99689403,5.0488322,TRUE,3.918213718,4.186650579,18.84673167,3.651625838,6,5.519526725,5.850265785,4.884239752,4.8078E-05,1045
EColi_MG1655,,mar_pgi,ratio,0.046803663,0.95,1.328059224,10.81355145,0.911019991,TRUE,0.728027856,0.784971081,22.65203762,0.764527483,6,1.032358617,1.182100908,0.955064382,0.000117346,1046
EColi_MG1655,,mar_pgi_denominator,ratio,0.046803663,0.95,1.328059224,10.81355145,0.911019991,TRUE,0.728027856,0.784971081,22.65203762,0.764527483,6,1.032358617,1.182100908,0.955064382,0.000117346,1047
EColi_MG1655,,mar_pgi_numerator,ratio,0.046803663,0.95,1.328059224,10.81355145,0.911019991,TRUE,0.728027856,0.784971081,22.65203762,0.764527483,6,1.032358617,1.182100908,0.955064382,0.000117346,1048
EColi_MG1655,,mar_pgm_eno,ratio,5.70158E-05,0.95,0.129370681,39.64757677,0.123969015,TRUE,0.114294772,0.118858045,6.178157513,0.109760325,6,0.127809884,0.130143094,0.122218933,1.92E-07,1049
EColi_MG1655,,mar_pgm_eno_denominator,ratio,0.470774514,0.95,2.539003988,6.889893529,2.259517063,TRUE,1.209888619,1.380765036,35.55192446,1.001578329,6,2.389002162,2.64998738,1.929938,0.000986045,1050
EColi_MG1655,,mar_pgm_eno_numerator,ratio,0.006997767,0.95,0.314669297,6.887201194,0.269056503,TRUE,0.147417105,0.162139972,35.56582237,0.129574871,6,0.294043741,0.322993269,0.235205187,0.000987815,1051
EColi_MG1655,met-L,met-L.met-L_1.Light,umol*gDW-1,0.000784823,0.95,0.28334937,21.35624115,0.244787437,TRUE,0.214850682,0.227675771,11.469667,0.205281135,6,0.260190277,0.273649924,0.244250303,4.1738E-06,1052
EColi_MG1655,mmal,mmal.mmal_1.Light,umol*gDW-1,0.000403104,0.95,0.137360963,13.11207735,0.102556256,TRUE,0.086404244,0.094002443,18.68117215,0.085120968,6,0.120213895,0.128544219,0.107474232,4.60527E-05,1055
EColi_MG1655,,n2_ratio01,ratio,0.00049934,0.95,0.135831834,11.94384487,0.106809775,TRUE,0.085509321,0.098653597,20.50838545,0.075749573,6,0.12617025,0.132410535,0.108959928,7.2528E-05,1056
EColi_MG1655,,n2_ratio01_denominator,ratio,88.16803126,0.95,74.0968917,14.90578028,54.30316694,TRUE,47.28529331,53.10638673,16.43315342,46.7567991,6,59.07687792,66.99323989,57.1392666,2.4593E-05,1057
EColi_MG1655,,n2_ratio01_numerator,ratio,1.316356443,0.95,7.490521042,13.12414482,6.154837075,TRUE,4.943223343,5.923591056,18.66399507,4.169002958,6,6.839634447,7.351312469,6.147267906,4.58465E-05,1058
EColi_MG1655,,n2_ratio02,ratio,471.1031977,0.95,55.29237096,2.091725875,6.378089767,TRUE,-4.243139391,4.415251668,117.1037645,3.780829867,6,28.30821686,41.31267669,18.53476865,0.090700871,1059
EColi_MG1655,,n2_ratio02_denominator,ratio,32.68404167,0.95,14.76165109,3.545337185,10.00102719,TRUE,2.275033938,3.658561931,69.09045924,0.957671998,6,11.78685772,14.27427236,8.274653147,0.016468878,1060
EColi_MG1655,,n2_ratio02_numerator,ratio,88.16803126,0.95,74.0968917,14.90578028,54.30316694,TRUE,47.28529331,53.10638673,16.43315342,46.7567991,6,59.07687792,66.99323989,57.1392666,2.4593E-05,1061
EColi_MG1655,,n2_ratio03,ratio,5.241762769,0.95,6.221976173,2.007438611,0.724479366,TRUE,-0.526358838,0.561020566,122.0206551,0.400491602,6,2.191058538,4.278985194,1.876313178,0.100975903,1062
EColi_MG1655,,n2_ratio03_denominator,ratio,32.68404167,0.95,14.76165109,3.545337185,10.00102719,TRUE,2.275033938,3.658561931,69.09045924,0.957671998,6,11.78685772,14.27427236,8.274653147,0.016468878,1063
EColi_MG1655,,n2_ratio03_numerator,ratio,1.316356443,0.95,7.490521042,13.12414482,6.154837075,TRUE,4.943223343,5.923591056,18.66399507,4.169002958,6,6.839634447,7.351312469,6.147267906,4.58465E-05,1064
EColi_MG1655,,nad(p)_ratio,ratio,2.86492E-05,0.95,0.024679897,8.000115301,0.017536582,TRUE,0.011864325,0.013765343,30.6181805,0.010504083,6,0.020976492,0.02309852,0.017481422,0.000492873,1065
EColi_MG1655,,nad(p)_ratio_denominator,ratio,0.549025365,0.95,4.216922513,11.71863646,3.789897842,TRUE,2.767255944,3.164937037,20.90251498,2.340267606,6,4.079090134,4.322440768,3.544848356,7.95459E-05,1066
EColi_MG1655,,nad(p)_ratio_numerator,ratio,0.000566643,0.95,0.102815677,6.328369684,0.050501176,TRUE,0.036518362,0.048437782,38.70648943,0.040109361,6,0.070614561,0.086480437,0.0614994,0.001452616,1067
EColi_MG1655,nad,nad.nad_1.Light,umol*gDW-1,0.27190674,0.95,3.292419162,12.99917037,2.847780941,TRUE,2.220035372,2.574871476,18.84343134,1.888683554,6,3.144191459,3.314485034,2.767260203,4.8037E-05,1068
EColi_MG1655,,nad_ratio,ratio,2.9254E-06,0.95,0.011236502,11.44553902,0.007122215,TRUE,0.006197021,0.006996482,21.40126157,0.006898777,6,0.008243633,0.009786886,0.007991953,8.91749E-05,1070
EColi_MG1655,,nad_ratio_denominator,ratio,0.272573497,0.95,3.315765191,13.0846606,2.867682616,TRUE,2.240977076,2.596025557,18.72031548,1.910146924,6,3.166783699,3.336767795,2.788872435,4.65254E-05,1071
EColi_MG1655,,nad_ratio_numerator,ratio,2.48205E-06,0.95,0.023490591,33.60234706,0.021516712,TRUE,0.019958895,0.020295463,7.289638841,0.01989719,6,0.022902035,0.02326557,0.021612232,4.39E-07,1072
EColi_MG1655,nadh,nadh.nadh_1.Light,umol*gDW-1,2.48205E-06,0.95,0.023490591,33.60234706,0.021516712,TRUE,0.019958895,0.020295463,7.289638841,0.01989719,6,0.022902035,0.02326557,0.021612232,4.39E-07,1073
EColi_MG1655,nadp,nadp.nadp_1.Light,umol*gDW-1,0.055855382,0.95,0.914080423,7.421812285,0.836533878,TRUE,0.468067829,0.526611132,33.00393016,0.400390476,6,0.873401207,0.964109678,0.716088754,0.000699494,1076
EColi_MG1655,,nadp_ratio,ratio,0.000606661,0.95,0.087654188,5.485167408,0.060838447,TRUE,0.0293072,0.038044137,44.65660864,0.021633663,6,0.067350469,0.08100344,0.05515532,0.002747447,1077
EColi_MG1655,,nadp_ratio_denominator,ratio,0.059101628,0.95,0.934292594,7.616998432,0.903067518,TRUE,0.500849444,0.566666346,32.15820201,0.430120682,6,0.908847822,1.011102397,0.755975921,0.000619942,1078
EColi_MG1655,,nadp_ratio_numerator,ratio,0.000502561,0.95,0.079325087,4.358274626,0.028984463,TRUE,0.016361062,0.028115648,56.20319858,0.020212171,6,0.047739197,0.063413272,0.039887167,0.007302102,1079
EColi_MG1655,nadph,nadph.nadph_1.Light,umol*gDW-1,0.000502561,0.95,0.079325087,4.358274626,0.028984463,TRUE,0.016361062,0.028115648,56.20319858,0.020212171,6,0.047739197,0.063413272,0.039887167,0.007302102,1080
EColi_MG1655,,nc,ratio,0.001411617,0.95,0.541766222,31.81377274,0.482559297,TRUE,0.448546609,0.460312368,7.699463258,0.44543748,6,0.512615185,0.527404335,0.487975472,5.76E-07,1082
EColi_MG1655,,nc_denominator,ratio,157.0517936,0.95,91.634418,13.98722995,68.00094568,TRUE,58.40962799,61.94270905,17.51232912,59.86823974,6,78.45469641,84.71274731,71.56118765,3.35854E-05,1083
EColi_MG1655,,nc_numerator,ratio,27.71560735,0.95,44.53896689,16.1530441,33.11096122,TRUE,29.19208278,31.87414464,15.16426085,29.72946135,6,35.53962839,40.24171963,34.71690121,1.65715E-05,1084
EColi_MG1655,oaa,oaa.oaa_1.Light,umol*gDW-1,37.58227002,0.95,18.40458201,3.16024258,7.721863154,TRUE,1.475768023,3.577083057,77.5095481,1.33148299,6,9.490711685,14.34276826,7.909268143,0.025088314,1085
EColi_MG1655,orn,orn.orn_1.Light,umol*gDW-1,46576.45422,0.95,1032.812554,8.943867136,792.8514755,TRUE,561.5273921,755.1066427,27.38736729,408.5560583,6,917.0701937,1014.496951,788.0121714,0.000291205,1086
EColi_MG1655,oxa,oxa.oxa_1.Light,umol*gDW-1,78.675321,0.95,35.76409542,7.040566153,28.13864451,TRUE,16.18637642,17.98824253,34.79109051,14.40789602,6,30.97061652,34.80317786,25.49477714,0.00089268,1088
EColi_MG1655,,p_ratio01,ratio,72.69552965,0.95,74.40380393,18.19542401,59.51143959,TRUE,54.38684509,57.178517,13.4621196,56.20623645,6,70.35780351,72.28217286,63.33450898,9.21595E-06,1090
EColi_MG1655,,p_ratio01_denominator,ratio,0.025968387,0.95,0.939399787,10.92612772,0.708000924,TRUE,0.549694879,0.588517194,22.4186446,0.538157396,6,0.829951732,0.887921893,0.718808386,0.000111626,1091
EColi_MG1655,,p_ratio01_numerator,ratio,121.3722722,0.95,55.93357514,10.11374962,49.86025848,TRUE,33.92640827,36.18116236,24.21940264,31.2556399,6,53.26241884,57.04948105,45.48794466,0.000161918,1092
EColi_MG1655,,p_ratio02,ratio,196.5081106,0.95,98.00633485,13.49977793,73.50935586,TRUE,62.54647421,69.11769818,18.14466693,60.42222646,6,86.21074636,91.96873529,77.25760475,3.99458E-05,1093
EColi_MG1655,,p_ratio02_denominator,ratio,0.018451206,0.95,0.793557174,10.69908556,0.560798626,TRUE,0.450762065,0.525731351,22.89438409,0.41824721,6,0.674522448,0.735862697,0.593312381,0.000123526,1094
EColi_MG1655,,p_ratio02_numerator,ratio,121.3722722,0.95,55.93357514,10.11374962,49.86025848,TRUE,33.92640827,36.18116236,24.21940264,31.2556399,6,53.26241884,57.04948105,45.48794466,0.000161918,1095
EColi_MG1655,pep,pep.pep_1.Light,umol*gDW-1,0.006997767,0.95,0.314669297,6.887201194,0.269056503,TRUE,0.147417105,0.162139972,35.56582237,0.129574871,6,0.294043741,0.322993269,0.235205187,0.000987815,1097
EColi_MG1655,phe-L,phe-L.phe-L_1.Light,umol*gDW-1,0.006879262,0.95,0.293390374,5.057242828,0.144541071,TRUE,0.084199961,0.103956816,48.43528037,0.097476461,6,0.228938902,0.258283112,0.171241537,0.003909151,1098
EColi_MG1655,phpyr,phpyr.phpyr_1.Light,umol*gDW-1,0.031129989,0.95,0.593779085,5.491243148,0.419643278,TRUE,0.21037545,0.264105198,44.60719871,0.156612591,6,0.533363692,0.58069385,0.39553465,0.002734136,1100
EColi_MG1655,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,umol*gDW-1,0.470774514,0.95,2.539003988,6.889893529,2.259517063,TRUE,1.209888619,1.380765036,35.55192446,1.001578329,6,2.389002162,2.64998738,1.929938,0.000986045,1103
EColi_MG1655,prpp,prpp.prpp_1.Light,height_ratio,234.0163483,0.95,66.80587992,7.174661513,45.55223,TRUE,28.75347274,31.95175858,34.14084049,27.53203032,6,53.37548241,60.86115111,44.80731193,0.000818275,1104
EColi_MG1655,pyr,pyr.pyr_1.Light,umol*gDW-1,0.498150629,0.95,5.628616965,15.49692607,4.447320095,TRUE,3.724606814,3.965159735,15.8062943,3.674120495,6,4.7043002,5.205985686,4.46529625,2.03186E-05,1105
EColi_MG1655,r5p,r5p.r5p_1.Light,umol*gDW-1,0.034116169,0.95,0.68384516,5.454606273,0.363893988,TRUE,0.217472047,0.257162819,44.90681124,0.240516919,6,0.53656086,0.605145387,0.411308717,0.002815563,1108
EColi_MG1655,,redox_ratio,ratio,0.003866667,0.95,0.888846072,32.9633885,0.859691484,TRUE,0.771549066,0.800565179,7.430940369,0.73793035,6,0.885286339,0.902062186,0.836805626,4.83E-07,1109
EColi_MG1655,,redox_ratio_denominator,ratio,270.7686756,0.95,71.82880815,7.666607739,47.47532805,TRUE,34.23380812,42.59510017,31.95011179,30.12403264,6,65.22540012,68.77084029,51.50232421,0.000601464,1110
EColi_MG1655,,redox_ratio_numerator,ratio,265.8573276,0.95,63.84475398,6.577469388,40.71087905,TRUE,26.67201625,34.57512535,37.24061031,22.22943794,6,57.18276436,60.89438939,43.78320282,0.001219133,1111
EColi_MG1655,ru5p-D,ru5p-D.ru5p-D_1.Light,umol*gDW-1,0.783522531,0.95,2.636221645,3.157690201,0.971414602,TRUE,0.212162385,0.448595768,77.57219952,0.328332412,6,1.491476008,2.070016247,1.141089316,0.025160386,1113
EColi_MG1655,s7p,s7p.s7p_1.Light,umol*gDW-1,0.135954706,0.95,1.338623531,5.819238448,0.892356932,TRUE,0.489018519,0.595671444,42.09296052,0.418791364,6,1.135761097,1.2629151,0.87596681,0.002116051,1115
EColi_MG1655,ser-L,ser-L.ser-L_1.Light,umol*gDW-1,0.052772002,0.95,1.27806105,10.24996053,0.895765946,TRUE,0.720198554,0.827145436,23.89755292,0.684247199,6,1.131101959,1.20235457,0.961276562,0.000151842,1116
EColi_MG1655,skm,skm.skm_1.Light,umol*gDW-1,5.98178E-05,0.95,0.03026905,6.878542194,0.022349401,TRUE,0.013602263,0.019717292,35.61059413,0.008401583,6,0.026664943,0.029835342,0.021718802,0.000993535,1117
EColi_MG1655,succ,succ.succ_1.Light,umol*gDW-1,0.145926499,0.95,3.826545741,21.98991144,3.424033366,TRUE,3.028486833,3.341569396,11.13915237,2.781713519,6,3.710388855,3.830262528,3.42937468,3.61087E-06,1119
EColi_MG1655,succoa,succoa.succoa_1.Light,height_ratio,0.467066701,0.95,4.169089738,12.05015904,3.447594133,TRUE,2.644860654,2.857121841,20.32744742,2.439915168,6,3.867840308,4.079277107,3.36206888,6.94732E-05,1120
EColi_MG1655,thr-L,thr-L.thr-L_1.Light,umol*gDW-1,0.268534359,0.95,3.864597433,15.59714064,3.363226993,TRUE,2.755840068,2.96662222,15.70473588,2.546013769,6,3.710665871,3.843481482,3.299660775,1.96852E-05,1121
EColi_MG1655,thym,thym.thym_1.Light,umol*gDW-1,0.003718319,0.95,0.262717218,6.89705259,0.172334759,TRUE,0.107703905,0.12640963,35.51502197,0.09901252,6,0.202592156,0.235688916,0.171696411,0.000981355,1124
EColi_MG1655,trp-L,trp-L.trp-L_1.Light,umol*gDW-1,6.67996E-05,0.95,0.044691954,9.134186464,0.030328632,TRUE,0.021900485,0.026865216,26.81672585,0.020021958,6,0.031420053,0.039054775,0.03047763,0.000263476,1126
EColi_MG1655,tyr-L,tyr-L.tyr-L_1.Light,umol*gDW-1,0.042964055,0.95,1.085010901,8.862283119,0.737307813,TRUE,0.532408646,0.613076209,27.63948872,0.502594408,6,0.833611737,0.967457906,0.749933276,0.000304147,1127
EColi_MG1655,udp,udp.udp_1.Light,umol*gDW-1,0.016977452,0.95,0.604540309,8.355215932,0.453628832,TRUE,0.307706395,0.357064086,29.31689334,0.266371679,6,0.536126894,0.581184184,0.44444529,0.000401854,1130
EColi_MG1655,udpg,udpg.udpg_1.Light,umol*gDW-1,4.582669511,0.95,9.371662886,7.369541489,5.412683491,TRUE,4.19402237,4.92682849,33.23802093,4.658131301,6,8.120694522,8.687111916,6.440567143,0.000722813,1132
EColi_MG1655,udpglcur,udpglcur.udpglcur_1.Light,umol*gDW-1,0.017606062,0.95,0.511704985,7.299722375,0.459828051,TRUE,0.25617557,0.285507192,33.55593017,0.223809451,6,0.482432047,0.53467026,0.395422915,0.000755415,1133
EColi_MG1655,ump,ump.ump_1.Light,umol*gDW-1,0.032734878,0.95,0.81409004,7.614591008,0.609475797,TRUE,0.372568049,0.4200721,32.16836912,0.340667713,6,0.635364502,0.752312268,0.562440159,0.000620856,1136
EColi_MG1655,ura,ura.ura_1.Light,umol*gDW-1,0.161749824,0.95,1.297253881,4.284263001,0.562953582,TRUE,0.281369039,0.487074814,57.17412171,0.23869487,6,0.963456124,1.125495887,0.703432463,0.007831676,1137
EColi_MG1655,uri,uri.uri_1.Light,umol*gDW-1,0.002886787,0.95,0.222512891,6.247477596,0.119874504,TRUE,0.08065162,0.100991339,39.20765949,0.083965595,6,0.165939864,0.193421523,0.137036571,0.001539529,1139
EColi_MG1655,utp,utp.utp_1.Light,umol*gDW-1,0.56256121,0.95,4.040720754,11.36769986,3.934339565,TRUE,2.693702844,2.902627639,21.54780451,2.47011831,6,3.943604284,4.26794195,3.480822397,9.21702E-05,1142
EColi_MG1655,xan,xan.xan_1.Light,umol*gDW-1,3.91643E-05,0.95,0.026465664,7.397161486,0.018874114,TRUE,0.012331305,0.017598175,33.11391467,0.0082457,6,0.022538871,0.025466332,0.018898819,0.000710378,1143
EColi_W,23dpg,23dpg.23dpg_1.Light,umol*gDW-1,0.007407525,0.95,0.782787692,18.97092817,0.680879219,TRUE,0.576253992,0.596270398,12.91180759,0.563199743,6,0.712950665,0.7568975,0.666575746,7.49925E-06,1145
EColi_W,6pgc,6pgc.6pgc_1.Light,umol*gDW-1,0.358148892,0.95,3.292581402,10.16493291,2.361656483,TRUE,1.855439725,2.124064196,24.09745116,1.726213263,6,2.925844103,3.111520622,2.483480173,0.000158041,1148
EColi_W,accoa,accoa.accoa_1.Light,umol*gDW-1,1.249500468,0.95,5.4366491,8.853218673,3.812434615,TRUE,2.86704522,3.241137482,27.66778765,2.784220179,6,4.961295558,5.21318572,4.04011547,0.000305626,1149
EColi_W,,accoa_ratio,ratio,0.00481308,0.95,0.759947388,23.79050881,0.657519087,TRUE,0.601007368,0.630005264,10.29607968,0.590841152,6,0.731544531,0.746619426,0.673813397,2.44399E-06,1151
EColi_W,,accoa_ratio_denominator,ratio,5.140099937,0.95,9.020128876,6.676004944,5.798022707,TRUE,3.799864224,4.468099178,36.6909516,3.689206964,6,8.007927536,8.558380798,6.179122511,0.001139203,1152
EColi_W,,accoa_ratio_numerator,ratio,1.249500468,0.95,5.4366491,8.853218673,3.812434615,TRUE,2.86704522,3.241137482,27.66778765,2.784220179,6,4.961295558,5.21318572,4.04011547,0.000305626,1153
EColi_W,acon-C,acon-C.acon-C_1.Light,umol*gDW-1,0.212634841,0.95,2.394502654,9.653897189,1.680968807,TRUE,1.333454389,1.480587497,25.37306639,1.341996157,6,2.214251583,2.301293165,1.817373777,0.000202356,1154
EColi_W,ade,ade.ade_1.Light,umol*gDW-1,9.55746E-05,0.95,0.051232958,8.750395878,0.033321995,TRUE,0.024664424,0.029730291,27.992902,0.023028625,6,0.038409269,0.045183462,0.034923943,0.000323026,1157
EColi_W,adn,adn.adn_1.Light,umol*gDW-1,0.000152933,0.95,0.10349523,17.27666418,0.086140114,TRUE,0.074245757,0.076463359,14.17802486,0.075289685,6,0.095814518,0.100201656,0.087223706,1.18998E-05,1159
EColi_W,adp,adp.adp_1.Light,umol*gDW-1,0.024492817,0.95,0.844303759,10.26215739,0.65497212,TRUE,0.491427041,0.538178591,23.86915002,0.457705945,6,0.780837292,0.819904195,0.655665618,0.000150977,1160
